"CODE","PT","RELATIONSHIP_TO_TARGET","TARGET_CODE","TARGET_TERM","TARGET_TERM_TYPE","TARGET_TERMINOLOGY","TARGET_TERMINOLOGY_VERSION"
"C6985","Invasive Hydatidiform Mole","Related To","9100/1","Invasive hydatidiform mole","PT","ICDO3","3.2"
"C3107","Langerhans Cell Histiocytosis","Related To","9751/3","Langerhans cell histiocytosis, NOS","PT","ICDO3","3.1"
"C3107","Langerhans Cell Histiocytosis","Related To","9751/1","Langerhans cell histiocytosis, NOS","PT","ICDO3","3.2"
"C3728","Hepatoblastoma","Related To","8970/3","Hepatoblastoma, NOS","PT","ICDO3","3.2"
"C3728","Hepatoblastoma","Related To","8970/3","Hepatoblastoma","PT","ICDO3","3.1"
"C27252","Enterochromaffin-Like Cell Neuroendocrine Tumor G1","Related To","8242/3","Enterochromaffin-like cell tumor, malignant","PT","ICDO3","3.1"
"C27252","Enterochromaffin-Like Cell Neuroendocrine Tumor G1","Related To","8242/3","Enterochromaffin-like cell tumor","PT","ICDO3","3.2"
"C27252","Enterochromaffin-Like Cell Neuroendocrine Tumor G1","Related To","8242/1","Enterochromaffin-like cell carcinoid, NOS","PT","ICDO3","3.1"
"C4221","Malignant Glomus Tumor","Related To","8711/3","Glomus tumor, malignant","PT","ICDO3","3.1"
"C4221","Malignant Glomus Tumor","Related To","8711/3","Glomus tumor, malignant","PT","ICDO3","3.2"
"C4221","Malignant Glomus Tumor","Related To","8710/3","Glomangiosarcoma","PT","ICDO3","3.1"
"C4221","Malignant Glomus Tumor","Related To","8710/3","Glomangiosarcoma","PT","ICDO3","3.2"
"C6505","Atypical Lipomatous Tumor/Well Differentiated Liposarcoma","Related To","8850/1","Atypical lipoma","PT","ICDO3","3.1"
"C6505","Atypical Lipomatous Tumor/Well Differentiated Liposarcoma","Related To","8851/3","Liposarcoma, well differentiated","PT","ICDO3","3.1"
"C6505","Atypical Lipomatous Tumor/Well Differentiated Liposarcoma","Related To","8851/3","Liposarcoma, well differentiated, NOS","PT","ICDO3","3.2"
"C6505","Atypical Lipomatous Tumor/Well Differentiated Liposarcoma","Related To","8850/1","Atypical lipomatous tumor","PT","ICDO3","3.2"
"C3770","Pancreatic Neuroendocrine Carcinoma","Related To","8150/3","Pancreatic endocrine tumor, malignant","PT","ICDO3","3.1"
"C3224","Melanoma","Related To","8720/3","Malignant melanoma, NOS","PT","ICDO3","3.2"
"C3224","Melanoma","Related To","8720/3","Malignant melanoma, NOS","PT","ICDO3","3.1"
"C9231","Merkel Cell Carcinoma","Related To","8247/3","Merkel cell carcinoma","PT","ICDO3","3.1"
"C9231","Merkel Cell Carcinoma","Related To","8247/3","Merkel cell carcinoma","PT","ICDO3","3.2"
"C127907","Endocervical Adenocarcinoma, Usual-Type","Related To","8384/3","Adenocarcinoma, endocervical type","PT","ICDO3","3.1"
"C127907","Endocervical Adenocarcinoma, Usual-Type","Related To","8482/3","Mucinous adenocarcinoma, endocervical type","PT","ICDO3","3.1"
"C127907","Endocervical Adenocarcinoma, Usual-Type","Related To","8384/3","Adenocarcinoma, endocervical type, NOS","PT","ICDO3","3.2"
"C3692","Undifferentiated Carcinoma","Related To","8020/3","Carcinoma, undifferentiated, NOS","PT","ICDO3","3.1"
"C3692","Undifferentiated Carcinoma","Related To","8020/3","Carcinoma, undifferentiated, NOS","PT","ICDO3","3.2"
"C3692","Undifferentiated Carcinoma","Related To","8021/3","Carcinoma, anaplastic, NOS","PT","ICDO3","3.2"
"C3692","Undifferentiated Carcinoma","Related To","8021/3","Carcinoma, anaplastic, NOS","PT","ICDO3","3.1"
"C3768","Acinar Cell Carcinoma","Related To","8550/3","Acinar cell carcinoma","PT","ICDO3","3.1"
"C3768","Acinar Cell Carcinoma","Related To","8550/3","Acinar cell carcinoma","PT","ICDO3","3.2"
"C4247","Undifferentiated Pleomorphic Sarcoma","Related To","8830/3","Malignant fibrous histiocytoma","PT","ICDO3","3.2"
"C4247","Undifferentiated Pleomorphic Sarcoma","Related To","8830/3","Malignant fibrous histiocytoma","PT","ICDO3","3.1"
"C3017","Ependymoma","Related To","9391/3","Ependymoma, NOS","PT","ICDO3","3.1"
"C3017","Ependymoma","Related To","9391/3","Ependymoma, NOS","PT","ICDO3","3.2"
"C9280","Primary Mediastinal (Thymic) Large B-Cell Lymphoma","Related To","9679/3","Mediastinal large B-cell lymphoma","PT","ICDO3","3.1"
"C9280","Primary Mediastinal (Thymic) Large B-Cell Lymphoma","Related To","9679/3","Mediastinal large B-cell lymphoma","PT","ICDO3","3.2"
"C3781","Verrucous Carcinoma","Related To","8051/3","Verrucous carcinoma, NOS","PT","ICDO3","3.1"
"C3781","Verrucous Carcinoma","Related To","8051/3","Verrucous carcinoma, NOS","PT","ICDO3","3.2"
"C4342","Intravascular Large B-Cell Lymphoma","Related To","9712/3","Intravascular large B-cell lymphoma","PT","ICDO3","3.2"
"C4342","Intravascular Large B-Cell Lymphoma","Related To","9712/3","Intravascular large B-cell lymphoma","PT","ICDO3","3.1"
"C3085","Hemangioma","Related To","9120/0","Hemangioma, NOS","PT","ICDO3","3.2"
"C3085","Hemangioma","Related To","9120/0","Hemangioma, NOS","PT","ICDO3","3.1"
"C2964","Craniopharyngioma","Related To","9350/1","Craniopharyngioma","PT","ICDO3","3.1"
"C2964","Craniopharyngioma","Related To","9350/1","Craniopharyngioma, NOS","PT","ICDO3","3.2"
"C3730","Mixed Mesodermal (Mullerian) Tumor","Related To","8951/3","Mesodermal mixed tumor","PT","ICDO3","3.1"
"C3730","Mixed Mesodermal (Mullerian) Tumor","Related To","8951/3","Mesodermal mixed tumor","PT","ICDO3","3.2"
"C3730","Mixed Mesodermal (Mullerian) Tumor","Related To","8950/3","Mullerian mixed tumor","PT","ICDO3","3.1"
"C3730","Mixed Mesodermal (Mullerian) Tumor","Related To","8950/3","Mullerian mixed tumor","PT","ICDO3","3.2"
"C7688","Invasive Breast Ductal Carcinoma and Lobular Carcinoma","Related To","8523/3","Infiltrating duct mixed with other types of carcinoma","PT","ICDO3","3.2"
"C7688","Invasive Breast Ductal Carcinoma and Lobular Carcinoma","Related To","8523/3","Infiltrating duct mixed with other types of carcinoma","PT","ICDO3","3.1"
"C7688","Invasive Breast Ductal Carcinoma and Lobular Carcinoma","Related To","8522/3","Infiltrating duct and lobular carcinoma","PT","ICDO3","3.1"
"C7688","Invasive Breast Ductal Carcinoma and Lobular Carcinoma","Related To","8522/3","Infiltrating duct and lobular carcinoma","PT","ICDO3","3.2"
"C8965","Lymphangioma","Related To","9170/0","Lymphangioma, NOS","PT","ICDO3","3.2"
"C8965","Lymphangioma","Related To","9171/0","Capillary lymphangioma","PT","ICDO3","3.1"
"C8965","Lymphangioma","Related To","9171/0","Capillary lymphangioma","PT","ICDO3","3.2"
"C8965","Lymphangioma","Related To","9170/0","Lymphangioma, NOS","PT","ICDO3","3.1"
"C3269","Schwannoma","Related To","9560/0","Schwannoma, NOS","PT","ICDO3","3.2"
"C3269","Schwannoma","Related To","9560/0","Neurilemoma, NOS","PT","ICDO3","3.1"
"C7400","Burkitt Leukemia","Related To","9826/3","Burkitt cell leukemia","PT","ICDO3","3.1"
"C4715","Choroid Plexus Carcinoma","Related To","9390/3","Choroid plexus carcinoma","PT","ICDO3","3.1"
"C4715","Choroid Plexus Carcinoma","Related To","9390/3","Choroid plexus carcinoma","PT","ICDO3","3.2"
"C4287","Malignant Teratoma","Related To","9080/3","Teratoma, malignant, NOS","PT","ICDO3","3.1"
"C4287","Malignant Teratoma","Related To","9080/3","Teratoma, malignant, NOS","PT","ICDO3","3.2"
"C4287","Malignant Teratoma","Related To","9082/3","Malignant teratoma, undifferentiated","PT","ICDO3","3.1"
"C4287","Malignant Teratoma","Related To","9082/3","Malignant teratoma, undifferentiated","PT","ICDO3","3.2"
"C3267","Wilms Tumor","Related To","8960/3","Nephroblastoma, NOS","PT","ICDO3","3.1"
"C3267","Wilms Tumor","Related To","8960/3","Nephroblastoma, NOS","PT","ICDO3","3.2"
"C4018","Breast Lobular Carcinoma In Situ","Related To","8520/2","Lobular carcinoma in situ, NOS","PT","ICDO3","3.1"
"C4018","Breast Lobular Carcinoma In Situ","Related To","8520/2","Lobular carcinoma in situ, NOS","PT","ICDO3","3.2"
"C9118","Sarcoma","Related To","8800/3","Sarcoma, NOS","PT","ICDO3","3.1"
"C9118","Sarcoma","Related To","8800/3","Sarcoma, NOS","PT","ICDO3","3.2"
"C3785","Intraductal Papilloma","Related To","8503/0","Intraductal papilloma","PT","ICDO3","3.1"
"C3785","Intraductal Papilloma","Related To","8503/0","Intraductal papilloma","PT","ICDO3","3.2"
"C7269","Minimally Invasive Lung Non-Mucinous Adenocarcinoma","Related To","8252/3","Bronchiolo-alveolar carcinoma, non- mucinous","PT","ICDO3","3.1"
"C7269","Minimally Invasive Lung Non-Mucinous Adenocarcinoma","Related To","8252/3","Bronchiolo-alveolar carcinoma, non-mucinous","PT","ICDO3","3.2"
"C7269","Minimally Invasive Lung Non-Mucinous Adenocarcinoma","Related To","8256/3","Minimally invasive adenocarcinoma, non-mucinous","PT","ICDO3","3.2"
"C3212","Lymphoplasmacytic Lymphoma","Related To","9671/3","Malignant lymphoma, lymphoplasmacytic","PT","ICDO3","3.1"
"C3212","Lymphoplasmacytic Lymphoma","Related To","9671/3","Lymphoplasmacytic lymphoma","PT","ICDO3","3.2"
"C3184","Adult T-Cell Leukemia/Lymphoma","Related To","9827/3","Adult T-cell leukemia/lymphoma (HTLV-1 positive)","PT","ICDO3","3.1"
"C3184","Adult T-Cell Leukemia/Lymphoma","Related To","9827/3","Adult T-cell leukemia/lymphoma (HTLV-1 positive)","PT","ICDO3","3.2"
"C3336","Polycythemia Vera","Related To","9950/3","Polycythemia vera","PT","ICDO3","3.1"
"C3336","Polycythemia Vera","Related To","9950/3","Polycythemia vera","PT","ICDO3","3.2"
"C3366","Sezary Syndrome","Related To","9701/3","Sezary syndrome","PT","ICDO3","3.2"
"C3366","Sezary Syndrome","Related To","9701/3","Sezary syndrome","PT","ICDO3","3.1"
"C4109","Skin Fibroepithelial Basal Cell Carcinoma","Related To","8093/3","Basal cell carcinoma, fibroepithelial","PT","ICDO3","3.2"
"C4109","Skin Fibroepithelial Basal Cell Carcinoma","Related To","8093/3","Basal cell carcinoma, fibroepithelial","PT","ICDO3","3.1"
"C67006","Malignant Sertoli Cell Tumor","Related To","8630/3","Androblastoma, malignant","PT","ICDO3","3.1"
"C67006","Malignant Sertoli Cell Tumor","Related To","8630/3","Androblastoma, malignant","PT","ICDO3","3.2"
"C67006","Malignant Sertoli Cell Tumor","Related To","8640/3","Sertoli cell carcinoma","PT","ICDO3","3.2"
"C67006","Malignant Sertoli Cell Tumor","Related To","8640/3","Sertoli cell carcinoma","PT","ICDO3","3.1"
"C9325","Adrenal Cortical Carcinoma","Related To","8370/3","Adrenal cortical carcinoma","PT","ICDO3","3.1"
"C9325","Adrenal Cortical Carcinoma","Related To","8370/3","Adrenal cortical carcinoma","PT","ICDO3","3.2"
"C4344","Acute Panmyelosis with Myelofibrosis","Related To","9931/3","Acute panmyelosis with myelofibrosis","PT","ICDO3","3.1"
"C4344","Acute Panmyelosis with Myelofibrosis","Related To","9931/3","Acute panmyelosis with myelofibrosis","PT","ICDO3","3.2"
"C3741","Abdominal (Mesenteric) Fibromatosis","Related To","8822/1","Abdominal fibromatosis","PT","ICDO3","3.2"
"C3741","Abdominal (Mesenteric) Fibromatosis","Related To","8822/1","Abdominal fibromatosis","PT","ICDO3","3.1"
"C7463","Acute Myelomonocytic Leukemia","Related To","9867/3","Acute myelomonocytic leukemia, NOS","PT","ICDO3","3.2"
"C7463","Acute Myelomonocytic Leukemia","Related To","9867/3","Acute myelomonocytic leukemia","PT","ICDO3","3.1"
"C7996","Malignant Type B1 Thymoma","Related To","8583/3","Thymoma, type B1, malignant","PT","ICDO3","3.1"
"C7996","Malignant Type B1 Thymoma","Related To","8583/3","Thymoma, type B1","PT","ICDO3","3.2"
"C8644","B Acute Lymphoblastic Leukemia","Related To","9836/3","Precursor B-cell lymphoblastic leukemia","PT","ICDO3","3.1"
"C6867","Myelodysplastic Syndrome with Isolated del(5q)","Related To","9986/3","Myelodysplastic syndrome with 5q deletion (5q-) syndrome","PT","ICDO3","3.1"
"C6867","Myelodysplastic Syndrome with Isolated del(5q)","Related To","9986/3","Myelodysplastic syndrome with isolated del (5q)","PT","ICDO3","3.2"
"C3712","Squamous Papilloma","Related To","8052/0","Squamous cell papilloma, NOS","PT","ICDO3","3.2"
"C3712","Squamous Papilloma","Related To","8052/0","Squamous cell papilloma, NOS","PT","ICDO3","3.1"
"C3879","Thyroid Gland Medullary Carcinoma","Related To","8345/3","Medullary thyroid carcinoma","PT","ICDO3","3.2"
"C65162","Tumorlet","Related To","8040/1","Tumorlet, NOS","PT","ICDO3","3.2"
"C65162","Tumorlet","Related To","8040/1","Tumorlet, NOS","PT","ICDO3","3.1"
"C65162","Tumorlet","Related To","8040/0","Tumorlet, benign","PT","ICDO3","3.1"
"C65162","Tumorlet","Related To","8040/0","Tumorlet, benign","PT","ICDO3","3.2"
"C4341","Marginal Zone Lymphoma","Related To","9699/3","Marginal zone B-cell lymphoma, NOS","PT","ICDO3","3.1"
"C4341","Marginal Zone Lymphoma","Related To","9699/3","Marginal zone B-cell lymphoma, NOS","PT","ICDO3","3.2"
"C9233","Juvenile Myelomonocytic Leukemia","Related To","9946/3","Juvenile myelomonocytic leukemia","PT","ICDO3","3.1"
"C9233","Juvenile Myelomonocytic Leukemia","Related To","9946/3","Juvenile myelomonocytic leukemia, NOS","PT","ICDO3","3.2"
"C27287","Ovarian Endometrioid Adenofibroma","Related To","8380/0","Endometrioid adenoma, NOS","PT","ICDO3","3.1"
"C27287","Ovarian Endometrioid Adenofibroma","Related To","8381/0","Endometrioid adenofibroma, NOS","PT","ICDO3","3.1"
"C27287","Ovarian Endometrioid Adenofibroma","Related To","8380/0","Endometrioid adenoma, NOS","PT","ICDO3","3.2"
"C27287","Ovarian Endometrioid Adenofibroma","Related To","8381/0","Endometrioid adenofibroma, NOS","PT","ICDO3","3.2"
"C7506","Myelodysplastic Syndrome with Excess Blasts","Related To","9983/3","Refractory anemia with excess blasts","PT","ICDO3","3.1"
"C7506","Myelodysplastic Syndrome with Excess Blasts","Related To","9983/3","Myelodysplastic syndrome with excess blasts","PT","ICDO3","3.2"
"C4220","Metastatic Adrenal Gland Pheochromocytoma","Related To","8700/3","Pheochromocytoma, malignant","PT","ICDO3","3.1"
"C3717","Melanotic Neuroectodermal Tumor","Related To","9363/0","Melanotic neuroectodermal tumor","PT","ICDO3","3.1"
"C3717","Melanotic Neuroectodermal Tumor","Related To","9363/0","Melanotic neuroectodermal tumor","PT","ICDO3","3.2"
"C4215","Ovarian Steroid Cell Tumor","Related To","8670/0","Lipid cell tumor of ovary","PT","ICDO3","3.1"
"C4215","Ovarian Steroid Cell Tumor","Related To","8670/0","Lipid cell tumor of ovary","PT","ICDO3","3.2"
"C3326","Adrenal Gland Pheochromocytoma","Related To","8700/0","Pheochromocytoma, NOS","PT","ICDO3","3.1"
"C3326","Adrenal Gland Pheochromocytoma","Related To","8700/3","Pheochromocytoma, NOS","PT","ICDO3","3.2"
"C2948","Choriocarcinoma","Related To","9100/3","Choriocarcinoma, NOS","PT","ICDO3","3.2"
"C2948","Choriocarcinoma","Related To","9100/3","Choriocarcinoma, NOS","PT","ICDO3","3.1"
"C27125","Proliferating Trichilemmal Tumor","Related To","8103/1","Proliferating trichilemmal cyst","PT","ICDO3","3.2"
"C27125","Proliferating Trichilemmal Tumor","Related To","8103/0","Pilar tumor","PT","ICDO3","3.2"
"C27125","Proliferating Trichilemmal Tumor","Related To","8103/0","Pilar tumor","PT","ICDO3","3.1"
"C6887","Thymoma Type B1","Related To","8583/1","Thymoma, type B1, NOS","PT","ICDO3","3.1"
"C3739","Fibrous Histiocytoma","Related To","8830/0","Benign fibrous histiocytoma","PT","ICDO3","3.1"
"C3739","Fibrous Histiocytoma","Related To","8830/0","Benign fibrous histiocytoma, NOS","PT","ICDO3","3.2"
"C7427","Diffuse Sclerosing Variant Thyroid Gland Papillary Carcinoma","Related To","8350/3","Nonencapsulated sclerosing carcinoma","PT","ICDO3","3.1"
"C7427","Diffuse Sclerosing Variant Thyroid Gland Papillary Carcinoma","Related To","8350/3","Nonencapsulated sclerosing carcinoma","PT","ICDO3","3.2"
"C3400","Synovial Sarcoma","Related To","9040/3","Synovial sarcoma, NOS","PT","ICDO3","3.1"
"C3400","Synovial Sarcoma","Related To","9040/3","Synovial sarcoma, NOS","PT","ICDO3","3.2"
"C6194","Collecting Duct Carcinoma","Related To","8319/3","Collecting duct carcinoma","PT","ICDO3","3.2"
"C6194","Collecting Duct Carcinoma","Related To","8319/3","Collecting duct carcinoma","PT","ICDO3","3.1"
"C6801","Skin Fibrous Histiocytoma","Related To","8832/0","Dermatofibroma, NOS","PT","ICDO3","3.1"
"C6801","Skin Fibrous Histiocytoma","Related To","8832/0","Dermatofibroma, NOS","PT","ICDO3","3.2"
"C2970","Adenoid Cystic Carcinoma","Related To","8200/3","Adenoid cystic carcinoma","PT","ICDO3","3.2"
"C2970","Adenoid Cystic Carcinoma","Related To","8200/3","Adenoid cystic carcinoma","PT","ICDO3","3.1"
"C3230","Meningioma","Related To","9530/0","Meningioma, NOS","PT","ICDO3","3.2"
"C3230","Meningioma","Related To","9530/0","Meningioma, NOS","PT","ICDO3","3.1"
"C3727","Adenosquamous Carcinoma","Related To","8560/3","Adenosquamous carcinoma","PT","ICDO3","3.1"
"C3727","Adenosquamous Carcinoma","Related To","8560/3","Adenosquamous carcinoma","PT","ICDO3","3.2"
"C4114","Pilomatrical Carcinoma","Related To","8110/3","Pilomatrical carcinoma","PT","ICDO3","3.2"
"C4114","Pilomatrical Carcinoma","Related To","8110/3","Pilomatrix carcinoma","PT","ICDO3","3.1"
"C3772","Mucoepidermoid Carcinoma","Related To","8430/3","Mucoepidermoid carcinoma","PT","ICDO3","3.1"
"C3772","Mucoepidermoid Carcinoma","Related To","8430/3","Mucoepidermoid carcinoma","PT","ICDO3","3.2"
"C3772","Mucoepidermoid Carcinoma","Related To","8430/1","Mucoepidermoid tumor","PT","ICDO3","3.1"
"C3772","Mucoepidermoid Carcinoma","Related To","8430/1","Mucoepidermoid tumor","PT","ICDO3","3.2"
"C3800","Epithelioid Hemangioendothelioma","Related To","9133/3","Epithelioid hemangioendothelioma, malignant","PT","ICDO3","3.1"
"C3800","Epithelioid Hemangioendothelioma","Related To","9133/1","Epithelioid hemangioendothelioma, NOS","PT","ICDO3","3.1"
"C3800","Epithelioid Hemangioendothelioma","Related To","9133/3","Epithelioid hemangioendothelioma, NOS","PT","ICDO3","3.2"
"C4335","Malignant Triton Tumor","Related To","9561/3","Malignant peripheral nerve sheath tumor with rhabdomyoblastic differentiation","PT","ICDO3","3.2"
"C4335","Malignant Triton Tumor","Related To","9561/3","Malignant peripheral nerve sheath tumor with rhabdomyoblastic differentiation","PT","ICDO3","3.1"
"C6474","Low Grade Central Osteosarcoma","Related To","9187/3","Intraosseous well differentiated osteosarcoma","PT","ICDO3","3.1"
"C6474","Low Grade Central Osteosarcoma","Related To","9187/3","Low grade central osteosarcoma","PT","ICDO3","3.2"
"C9496","T-Cell/Histiocyte-Rich Large B-Cell Lymphoma","Related To","9688/3","T-cell/histiocyte rich large B-cell lymphoma","PT","ICDO3","3.1"
"C9496","T-Cell/Histiocyte-Rich Large B-Cell Lymphoma","Related To","9688/3","T-cell/histiocyte rich large B-cell lymphoma","PT","ICDO3","3.2"
"C9344","Pineoblastoma","Related To","9362/3","Pineoblastoma","PT","ICDO3","3.2"
"C9344","Pineoblastoma","Related To","9362/3","Pineoblastoma","PT","ICDO3","3.1"
"C9137","Combined Lung Small Cell Carcinoma","Related To","8045/3","Combined small cell carcinoma","PT","ICDO3","3.1"
"C9137","Combined Lung Small Cell Carcinoma","Related To","8045/3","Combined small cell carcinoma","PT","ICDO3","3.2"
"C6906","Atypical Teratoid/Rhabdoid Tumor","Related To","9508/3","Atypical teratoid/rhabdoid tumor","PT","ICDO3","3.1"
"C6906","Atypical Teratoid/Rhabdoid Tumor","Related To","9508/3","Atypical teratoid/rhabdoid tumor","PT","ICDO3","3.2"
"C4563","Chronic Eosinophilic Leukemia, Not Otherwise Specified","Related To","9964/3","Chronic eosinophilic leukemia","PT","ICDO3","3.2"
"C4563","Chronic Eosinophilic Leukemia, Not Otherwise Specified","Related To","9964/3","Chronic eosinophilic leukemia, NOS","PT","ICDO3","3.1"
"C2946","Chondrosarcoma","Related To","9220/3","Chondrosarcoma, NOS","PT","ICDO3","3.1"
"C2946","Chondrosarcoma","Related To","9220/3","Chondrosarcoma, NOS","PT","ICDO3","3.2"
"C174129","Acute Myeloid Leukemia with MLL Rearrangement","Related To","9897/3","Acute myeloid leukemia, 11q23 abnormalities","PT","ICDO3","3.1"
"C174129","Acute Myeloid Leukemia with MLL Rearrangement","Related To","9897/3","Acute myeloid leukemia, 11q23 abnormalities","PT","ICDO3","3.2"
"C3461","Immunoblastic Lymphoma","Related To","9684/3","Malignant lymphoma, large B-cell, diffuse, immunoblastic, NOS","PT","ICDO3","3.2"
