"CODE","PT","RELATIONSHIP_TO_TARGET","TARGET_CODE","TARGET_TERM","TARGET_TERM_TYPE","TARGET_TERMINOLOGY","TARGET_TERMINOLOGY_VERSION"
"C57141","Constipation, CTCAE","Has Synonym","10010774","Constipation","LLT","MedDRA","20.1"
"C57832","Jejunal Ulcer, CTCAE","Has Synonym","10023177","Jejunal ulcer","LLT","MedDRA","20.1"
"C57827","Jejunal Fistula, CTCAE","Has Synonym","10065719","Jejunal fistula","LLT","MedDRA","20.1"
"C57808","Gallbladder Fistula, CTCAE","Has Synonym","10017631","Gallbladder fistula","LLT","MedDRA","20.1"
"C57814","Ileus, CTCAE","Has Synonym","10021328","Ileus","LLT","MedDRA","20.1"
"C57807","Flatulence, CTCAE","Has Synonym","10016766","Flatulence","LLT","MedDRA","20.1"
"C57812","Gastritis, CTCAE","Has Synonym","10017853","Gastritis","LLT","MedDRA","20.1"
"C57118","Anorexia, CTCAE","Has Synonym","10002646","Anorexia","LLT","MedDRA","20.1"
"C57795","Dysphagia, CTCAE","Has Synonym","10013950","Dysphagia","LLT","MedDRA","20.1"
"C57838","Malabsorption, CTCAE","Has Synonym","10025476","Malabsorption","LLT","MedDRA","20.1"
"C57821","Ileal Fistula, CTCAE","Has Synonym","10065728","Ileal fistula","LLT","MedDRA","20.1"
"C57851","Pharyngeal Fistula, CTCAE","Has Synonym","10034825","Pharyngeal fistula","LLT","MedDRA","20.1"
"C57826","Ileal Ulcer, CTCAE","Has Synonym","10021309","Ileal ulcer","LLT","MedDRA","20.1"
"C57787","Dehydration, CTCAE","Has Synonym","10012174","Dehydration","LLT","MedDRA","20.1"
"C57798","Esophageal Fistula, CTCAE","Has Synonym","10065851","Esophageal fistula","LLT","MedDRA","20.1"
"C56552","Prostatic Hemorrhage, CTCAE","Has Synonym","10055325","Prostatic hemorrhage","LLT","MedDRA","20.1"
"C56558","Pleural Hemorrhage, CTCAE","Has Synonym","10055319","Pleural hemorrhage","LLT","MedDRA","20.1"
"C56553","Ovarian Hemorrhage, CTCAE","Has Synonym","10065763","Ovarian hemorrhage","LLT","MedDRA","20.1"
"C56735","Injury To Inferior Vena Cava, CTCAE","Has Synonym","10022213","Injury to inferior vena cava","LLT","MedDRA","20.1"
"C56549","Mediastinal Hemorrhage, CTCAE","Has Synonym","10056356","Mediastinal hemorrhage","LLT","MedDRA","20.1"
"C56551","Oral Hemorrhage, CTCAE","Has Synonym","10030980","Oral hemorrhage","LLT","MedDRA","20.1"
"C56572","Uterine Hemorrhage, CTCAE","Has Synonym","10046789","Uterine hemorrhage","LLT","MedDRA","20.1"
"C56566","Testicular Hemorrhage, CTCAE","Has Synonym","10055347","Testicular hemorrhage","LLT","MedDRA","20.1"
"C56573","Vaginal Hemorrhage, CTCAE","Has Synonym","10046912","Vaginal hemorrhage","LLT","MedDRA","20.1"
"C56567","Tracheal Hemorrhage, CTCAE","Has Synonym","10062548","Tracheal hemorrhage","LLT","MedDRA","20.1"
"C56542","Ileal Hemorrhage, CTCAE","Has Synonym","10055287","Ileal hemorrhage","LLT","MedDRA","20.1"
"C56557","Pharyngeal Hemorrhage, CTCAE","Has Synonym","10055315","Pharyngeal hemorrhage","LLT","MedDRA","20.1"
"C56635","Retinoic Acid Syndrome, CTCAE","Has Synonym","10038921","Retinoic acid syndrome","LLT","MedDRA","20.1"
"C56545","Laryngeal Hemorrhage, CTCAE","Has Synonym","10065759","Laryngeal hemorrhage","LLT","MedDRA","20.1"
"C56543","Jejunal Hemorrhage, CTCAE","Has Synonym","10055300","Jejunal hemorrhage","LLT","MedDRA","20.1"
"C56563","Spermatic Cord Hemorrhage, CTCAE","Has Synonym","10065762","Spermatic cord hemorrhage","LLT","MedDRA","20.1"
"C56539","Hematoma, CTCAE","Has Synonym","10019428","Hematoma","LLT","MedDRA","20.1"
"C56544","Renal Hemorrhage, CTCAE","Has Synonym","10038463","Renal hemorrhage","LLT","MedDRA","20.1"
"C56554","Pancreatic Hemorrhage, CTCAE","Has Synonym","10033626","Pancreatic hemorrhage","LLT","MedDRA","20.1"
"C50577","Heart Failure","Has Synonym","10019279","Heart failure","LLT","MedDRA","18.1"
"C50799","Ventricular Fibrillation","Has Synonym","10047290","Ventricular fibrillation","LLT","MedDRA","18.1"
"C3432","Urticaria","Has Synonym","10046735","Urticaria","LLT","MedDRA","18.1"
"C37999","Palpitation","Has Synonym","10033556","Palpitation","LLT","MedDRA","18.1"
"C34965","Pyelonephritis","Has Synonym","10037596","Pyelonephritis","LLT","MedDRA","18.1"
"C26766","Epistaxis","Has Synonym","10015090","Epistaxis","LLT","MedDRA","18.1"
"C3090","Hematuria","Has Synonym","10019450","Hematuria","LLT","MedDRA","18.1"
"C3126","Hypoglycemia","Has Synonym","10021005","Hypoglycemia","LLT","MedDRA","18.1"
"C3111","Hydrocephalus","Has Synonym","10020508","Hydrocephalus","LLT","MedDRA","18.1"
"C2992","Disseminated Intravascular Coagulation","Has Synonym","10013442","Disseminated intravascular coagulation","LLT","MedDRA","18.1"
"C38665","Chest Pain","Has Synonym","10008479","Chest pain","LLT","MedDRA","18.1"
"C80520","Neutropenia","Has Synonym","10029354","Neutropenia","LLT","MedDRA","18.1"
"C79541","Bladder Obstruction","Has Synonym","10071445","Bladder outlet obstruction","LLT","MedDRA","18.1"
"C50479","Cardiac Arrest","Has Synonym","10007515","Cardiac arrest","LLT","MedDRA","18.1"
"C50685","Pallor","Has Synonym","10033546","Pallor","LLT","MedDRA","18.1"
"C28210","Photophobia","Has Synonym","10034960","Photophobia","LLT","MedDRA","18.1"
"C27560","Respiratory Distress Syndrome","Related To","10001052","Acute respiratory distress syndrome","LLT","MedDRA","18.1"
"C37966","Hiccough","Has Synonym","10020038","Hiccup","LLT","MedDRA","18.1"
"C34831","Myocarditis","Has Synonym","10028606","Myocarditis","LLT","MedDRA","18.1"
"C3114","Hypersensitivity","Has Synonym","10020756","Hypersensitivity reaction","LLT","MedDRA","18.1"
"C2981","Delirium","Has Synonym","10012218","Delirium","LLT","MedDRA","18.1"
"C3115","Type IV Hypersensitivity","Has Synonym","10053613","Type IV hypersensitivity reaction","LLT","MedDRA","18.1"
"C3890","Hypoxia","Has Synonym","10021143","Hypoxia","LLT","MedDRA","18.1"
"C114666","Hemorrhagic Cystitis","Has Synonym","10019598","Hemorrhagic cystitis","LLT","MedDRA","18.1"
"C118392","Nonunion of Bone","Has Synonym","10029746","Nonunion of fracture","LLT","MedDRA","18.1"
"C143570","Hypomagnesemia, CTCAE","Has Synonym","10021028","Hypomagnesemia","LLT","MedDRA","20.1"
"C143360","Central Nervous System Necrosis, CTCAE","Has Synonym","10065784","Central nervous system necrosis","LLT","MedDRA","20.1"
"C143327","Blood Gonadotrophin Abnormal, CTCAE","Has Synonym","10005561","Blood gonadotrophin abnormal","LLT","MedDRA","20.1"
"C143669","Meningismus, CTCAE","Has Synonym","10027198","Meningismus","LLT","MedDRA","20.1"
"C143386","Corneal Infection, CTCAE","Has Synonym","10061788","Corneal infection","LLT","MedDRA","20.1"
"C143356","Catheter Related Infection, CTCAE","Has Synonym","10007810","Catheter related infection","LLT","MedDRA","20.1"
"C143322","Bloating, CTCAE","Has Synonym","10005265","Bloating","LLT","MedDRA","20.1"
"C143515","Genital Edema, CTCAE","Has Synonym","10018146","Genital edema","LLT","MedDRA","20.1"
"C143643","Laryngospasm, CTCAE","Has Synonym","10023891","Laryngospasm","LLT","MedDRA","20.1"
"C143542","Hepatic Pain, CTCAE","Has Synonym","10019705","Hepatic pain","LLT","MedDRA","20.1"
"C143335","Breast Atrophy, CTCAE","Has Synonym","10006179","Breast atrophy","LLT","MedDRA","20.1"
"C143415","Duodenal Infection, CTCAE","Has Synonym","10065752","Duodenal infection","LLT","MedDRA","20.1"
"C143618","Irritability, CTCAE","Has Synonym","10022998","Irritability","LLT","MedDRA","20.1"
"C143350","Carbon Monoxide Diffusing Capacity Decreased, CTCAE","Has Synonym","10065906","Carbon monoxide diffusing capacity decreased","LLT","MedDRA","20.1"
"C143597","Intraoperative Arterial Injury, CTCAE","Has Synonym","10065826","Intraoperative arterial injury","LLT","MedDRA","20.1"
"C143592","Intestinal Stoma Leak, CTCAE","Has Synonym","10059095","Intestinal stoma leak","LLT","MedDRA","20.1"
"C143276","Anal Hemorrhage, CTCAE","Has Synonym","10055226","Anal hemorrhage","LLT","MedDRA","20.1"
"C143270","Alkalosis, CTCAE","Has Synonym","10001680","Alkalosis","LLT","MedDRA","20.1"
"C143458","Esophageal Perforation, CTCAE","Has Synonym","10055472","Esophageal perforation","LLT","MedDRA","20.1"
"C143587","Injury To Jugular Vein, CTCAE","Has Synonym","10065849","Injury to jugular vein","LLT","MedDRA","20.1"
"C143294","Appendicitis, CTCAE","Has Synonym","10003011","Appendicitis","LLT","MedDRA","20.1"
"C143380","Conduction Disorder, CTCAE","Has Synonym","10010276","Conduction disorder","LLT","MedDRA","20.1"
"C143299","Arthritis, CTCAE","Has Synonym","10003246","Arthritis","LLT","MedDRA","20.1"
"C143561","Hypertrichosis, CTCAE","Has Synonym","10020864","Hypertrichosis","LLT","MedDRA","20.1"
"C143566","Hypoglossal Nerve Disorder, CTCAE","Has Synonym","10061212","Hypoglossal nerve disorder","LLT","MedDRA","20.1"
"C143434","Edema Trunk, CTCAE","Has Synonym","10058720","Edema trunk","LLT","MedDRA","20.1"
"C143328","Blood Prolactin Abnormal, CTCAE","Has Synonym","10005778","Blood prolactin abnormal","LLT","MedDRA","20.1"
"C143406","Device Related Infection, CTCAE","Has Synonym","10064687","Device related infection","LLT","MedDRA","20.1"
"C143663","Lymphocyte Count Increased, CTCAE","Has Synonym","10025258","Lymphocyte count increased","LLT","MedDRA","20.1"
"C143377","Colonic Stenosis, CTCAE","Has Synonym","10010004","Colonic stenosis","LLT","MedDRA","20.1"
"C143387","Corneal Ulcer, CTCAE","Has Synonym","10048492","Corneal ulcer","LLT","MedDRA","20.1"
"C143400","Delirium, CTCAE","Has Synonym","10012218","Delirium","LLT","MedDRA","20.1"
"C143439","Encephalomyelitis Infection, CTCAE","Has Synonym","10014621","Encephalomyelitis infection","LLT","MedDRA","20.1"
"C143635","Large Intestinal Anastomotic Leak, CTCAE","Has Synonym","10065891","Large intestinal anastomotic leak","LLT","MedDRA","20.1"
"C143593","Intestinal Stoma Obstruction, CTCAE","Has Synonym","10059094","Intestinal stoma obstruction","LLT","MedDRA","20.1"
"C143459","Esophageal Stenosis, CTCAE","Has Synonym","10015448","Esophageal stenosis","LLT","MedDRA","20.1"
"C143357","CD4 Lymphocytes Decreased, CTCAE","Has Synonym","10007839","CD4 lymphocytes decreased","LLT","MedDRA","20.1"
"C143454","Esophageal Infection, CTCAE","Has Synonym","10058804","Esophageal infection","LLT","MedDRA","20.1"
"C143484","Fetal Growth Retardation, CTCAE","Has Synonym","10054746","Fetal growth retardation","LLT","MedDRA","20.1"
"C143489","Flashing Lights, CTCAE","Has Synonym","10016757","Flashing lights","LLT","MedDRA","20.1"
"C143271","Allergic Reaction, CTCAE","Has Synonym","10001718","Allergic reaction","LLT","MedDRA","20.1"
"C143344","Bronchospasm, CTCAE","Has Synonym","10006482","Bronchospasm","LLT","MedDRA","20.1"
"C143619","Ischemia Cerebrovascular, CTCAE","Has Synonym","10023030","Ischemia cerebrovascular","LLT","MedDRA","20.1"
"C143351","Cardiac Arrest, CTCAE","Has Synonym","10007515","Cardiac arrest","LLT","MedDRA","20.1"
"C143613","Intraoperative Urinary Injury, CTCAE","Has Synonym","10065828","Intraoperative urinary injury","LLT","MedDRA","20.1"
"C143645","Lethargy, CTCAE","Has Synonym","10024264","Lethargy","LLT","MedDRA","20.1"
"C143444","Enterocolitis Infectious, CTCAE","Has Synonym","10058838","Enterocolitis infectious","LLT","MedDRA","20.1"
"C143310","Autoimmune Disorder, CTCAE","Has Synonym","10061664","Autoimmune disorder","LLT","MedDRA","20.1"
"C143339","Bronchial Infection, CTCAE","Has Synonym","10055078","Bronchial infection","LLT","MedDRA","20.1"
"C143545","Hiccups, CTCAE","Has Synonym","10020039","Hiccups","LLT","MedDRA","20.1"
"C143614","Intraoperative Venous Injury, CTCAE","Has Synonym","10065848","Intraoperative venous injury","LLT","MedDRA","20.1"
"C143640","Laryngeal Stenosis, CTCAE","Has Synonym","10023862","Laryngeal stenosis","LLT","MedDRA","20.1"
"C143390","Cranial Nerve Infection, CTCAE","Has Synonym","10065765","Cranial nerve infection","LLT","MedDRA","20.1"
"C143316","Biliary Fistula, CTCAE","Has Synonym","10004665","Biliary fistula","LLT","MedDRA","20.1"
"C143279","Anal Pain, CTCAE","Has Synonym","10002167","Anal pain","LLT","MedDRA","20.1"
"C143255","Abdominal Pain, CTCAE","Has Synonym","10000081","Abdominal pain","LLT","MedDRA","20.1"
"C143665","Malaise, CTCAE","Has Synonym","10025482","Malaise","LLT","MedDRA","20.1"
"C143300","Ascites, CTCAE","Has Synonym","10003445","Ascites","LLT","MedDRA","20.1"
"C143496","Gait Disturbance, CTCAE","Has Synonym","10017577","Gait disturbance","LLT","MedDRA","20.1"
"C143609","Intraoperative Renal Injury, CTCAE","Has Synonym","10065845","Intraoperative renal injury","LLT","MedDRA","20.1"
"C143384","Conjunctivitis, CTCAE","Has Synonym","10010741","Conjunctivitis","LLT","MedDRA","20.1"
"C143604","Intraoperative Hemorrhage, CTCAE","Has Synonym","10055298","Intraoperative hemorrhage","LLT","MedDRA","20.1"
"C143473","Facial Nerve Disorder, CTCAE","Has Synonym","10061457","Facial nerve disorder","LLT","MedDRA","20.1"
"C143582","Infective Myositis, CTCAE","Has Synonym","10021918","Infective myositis","LLT","MedDRA","20.1"
"C143519","Glucose Intolerance, CTCAE","Has Synonym","10052426","Glucose intolerance","LLT","MedDRA","20.1"
"C143569","Hypokalemia, CTCAE","Has Synonym","10021018","Hypokalemia","LLT","MedDRA","20.1"
"C143670","Meningitis, CTCAE","Has Synonym","10027199","Meningitis","LLT","MedDRA","20.1"
"C143283","Anemia, CTCAE","Has Synonym","10002272","Anemia","LLT","MedDRA","20.1"
"C143366","Chills, CTCAE","Has Synonym","10008531","Chills","LLT","MedDRA","20.1"
"C143658","Lymph Gland Infection, CTCAE","Has Synonym","10050823","Lymph gland infection","LLT","MedDRA","20.1"
"C143596","Intracranial Hemorrhage, CTCAE","Has Synonym","10022763","Intracranial hemorrhage","LLT","MedDRA","20.1"
"C143654","Localized Edema, CTCAE","Has Synonym","10062466","Localized edema","LLT","MedDRA","20.1"
"C143659","Lymph Leakage, CTCAE","Has Synonym","10065773","Lymph leakage","LLT","MedDRA","20.1"
"C143551","Hypercalcemia, CTCAE","Has Synonym","10020587","Hypercalcemia","LLT","MedDRA","20.1"
"C143525","Hallucinations, CTCAE","Has Synonym","10019077","Hallucinations","LLT","MedDRA","20.1"
"C143576","Hypothyroidism, CTCAE","Has Synonym","10021114","Hypothyroidism","LLT","MedDRA","20.1"
"C143610","Intraoperative Reproductive Tract Injury, CTCAE","Has Synonym","10065840","Intraoperative reproductive tract injury","LLT","MedDRA","20.1"
"C143332","Bone Marrow Hypocellular, CTCAE","Has Synonym","10048580","Bone marrow hypocellular","LLT","MedDRA","20.1"
"C143256","Abdominal Soft Tissue Necrosis, CTCAE","Has Synonym","10065775","Abdominal soft tissue necrosis","LLT","MedDRA","20.1"
"C143311","Avascular Necrosis, CTCAE","Has Synonym","10066480","Avascular necrosis","LLT","MedDRA","20.1"
"C143680","Multi-Organ Failure, CTCAE","Has Synonym","10028154","Multi-organ failure","LLT","MedDRA","20.1"
"C143565","Hypocalcemia, CTCAE","Has Synonym","10020949","Hypocalcemia","LLT","MedDRA","20.1"
"C143631","Kidney Anastomotic Leak, CTCAE","Has Synonym","10065803","Kidney anastomotic leak","LLT","MedDRA","20.1"
"C143636","Laryngeal Edema, CTCAE","Has Synonym","10023838","Laryngeal edema","LLT","MedDRA","20.1"
"C143605","Intraoperative Hepatobiliary Injury, CTCAE","Has Synonym","10065827","Intraoperative hepatobiliary injury","LLT","MedDRA","20.1"
"C143275","Anal Fistula, CTCAE","Has Synonym","10002156","Anal fistula","LLT","MedDRA","20.1"
"C143438","Encephalitis Infection, CTCAE","Has Synonym","10014594","Encephalitis infection","LLT","MedDRA","20.1"
"C143546","Hip Fracture, CTCAE","Has Synonym","10020100","Hip fracture","LLT","MedDRA","20.1"
"C143600","Intraoperative Ear Injury, CTCAE","Has Synonym","10065844","Intraoperative ear injury","LLT","MedDRA","20.1"
"C143541","Hepatic Infection, CTCAE","Has Synonym","10056522","Hepatic infection","LLT","MedDRA","20.1"
"C143514","Generalized Muscle Weakness, CTCAE","Has Synonym","10062572","Generalized muscle weakness","LLT","MedDRA","20.1"
"C143391","Creatinine Increased, CTCAE","Has Synonym","10011368","Creatinine increased","LLT","MedDRA","20.1"
"C143414","Duodenal Hemorrhage, CTCAE","Has Synonym","10055242","Duodenal hemorrhage","LLT","MedDRA","20.1"
"C143301","Aspartate Aminotransferase Increased, CTCAE","Has Synonym","10003481","Aspartate aminotransferase increased","LLT","MedDRA","20.1"
"C143298","Arthralgia, CTCAE","Has Synonym","10003239","Arthralgia","LLT","MedDRA","20.1"
"C143425","Dyspepsia, CTCAE","Has Synonym","10013946","Dyspepsia","LLT","MedDRA","20.1"
"C143420","Dysarthria, CTCAE","Has Synonym","10013887","Dysarthria","LLT","MedDRA","20.1"
"C143445","Enterocolitis, CTCAE","Has Synonym","10014893","Enterocolitis","LLT","MedDRA","20.1"
"C143268","Alcohol Intolerance, CTCAE","Has Synonym","10001598","Alcohol intolerance","LLT","MedDRA","20.1"
"C143260","Acoustic Nerve Disorder NOS, CTCAE","Has Synonym","10000521","Acoustic nerve disorder NOS","LLT","MedDRA","20.1"
"C143556","Hypernatremia, CTCAE","Has Synonym","10020680","Hypernatremia","LLT","MedDRA","20.1"
"C143481","Febrile Neutropenia, CTCAE","Has Synonym","10016288","Febrile neutropenia","LLT","MedDRA","20.1"
"C143235","Trochlear Nerve Disorder, CTCAE","Has Synonym","10074765","Trochlear nerve disorder","LLT","MedDRA","20.1"
"C143451","Esophageal Anastomotic Leak, CTCAE","Has Synonym","10065961","Esophageal anastomotic leak","LLT","MedDRA","20.1"
"C143531","Hematosalpinx, CTCAE","Has Synonym","10060602","Hematosalpinx","LLT","MedDRA","20.1"
"C143657","Lung Infection, CTCAE","Has Synonym","10061229","Lung infection","LLT","MedDRA","20.1"
"C143583","Infusion Related Reaction, CTCAE","Has Synonym","10051792","Infusion related reaction","LLT","MedDRA","20.1"
"C143652","Lipase Increased, CTCAE","Has Synonym","10024574","Lipase increased","LLT","MedDRA","20.1"
"C143629","Joint Range of Motion Decreased, CTCAE","Has Synonym","10048706","Joint range of motion decreased","LLT","MedDRA","20.1"
"C143474","Facial Pain, CTCAE","Has Synonym","10016059","Facial pain","LLT","MedDRA","20.1"
"C143340","Bronchial Obstruction, CTCAE","Has Synonym","10006440","Bronchial obstruction","LLT","MedDRA","20.1"
"C143269","Alkaline Phosphatase Increased, CTCAE","Has Synonym","10001675","Alkaline phosphatase increased","LLT","MedDRA","20.1"
"C143261","Activated Partial Thromboplastin Time Prolonged, CTCAE","Has Synonym","10000636","Activated partial thromboplastin time prolonged","LLT","MedDRA","20.1"
"C143284","Ankle Fracture, CTCAE","Has Synonym","10002544","Ankle fracture","LLT","MedDRA","20.1"
"C143578","Ileal Stenosis, CTCAE","Has Synonym","10021307","Ileal stenosis","LLT","MedDRA","20.1"
"C143421","Dysesthesia, CTCAE","Has Synonym","10062872","Dysesthesia","LLT","MedDRA","20.1"
"C143526","Haptoglobin Decreased, CTCAE","Has Synonym","10019150","Haptoglobin decreased","LLT","MedDRA","20.1"
"C143520","Growth Accelerated, CTCAE","Has Synonym","10018746","Growth accelerated","LLT","MedDRA","20.1"
"C143469","Eye Infection, CTCAE","Has Synonym","10015929","Eye infection","LLT","MedDRA","20.1"
"C143500","Gastric Hemorrhage, CTCAE","Has Synonym","10017789","Gastric hemorrhage","LLT","MedDRA","20.1"
"C143506","Gastroesophageal Reflux Disease, CTCAE","Has Synonym","10066874","Gastroesophageal reflux disease","LLT","MedDRA","20.1"
"C143497","Gallbladder Infection, CTCAE","Has Synonym","10062632","Gallbladder infection","LLT","MedDRA","20.1"
"C143557","Hyperparathyroidism, CTCAE","Has Synonym","10020705","Hyperparathyroidism","LLT","MedDRA","20.1"
"C143552","Hyperglycemia, CTCAE","Has Synonym","10020639","Hyperglycemia","LLT","MedDRA","20.1"
"C143257","Abducens Nerve Disorder, CTCAE","Has Synonym","10053662","Abducens nerve disorder","LLT","MedDRA","20.1"
"C143547","Hirsutism, CTCAE","Has Synonym","10020112","Hirsutism","LLT","MedDRA","20.1"
